"Url","Drug name:","Company name:","Active Ingredient:","Legal Status:"
"https://www.medicines.org.uk/emc/product/431/smpc","Zapain 30mg/500mg Tablets","ADVANZ Pharma","paracetamol,codeine phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/430/smpc","Zapain 30mg/500mg Capsules","ADVANZ Pharma","paracetamol,codeine phosphate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/220/smpc","Zantac Tablets 300mg","GlaxoSmithKline UK","ranitidine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/219/smpc","Zantac Tablets 150mg","GlaxoSmithKline UK","ranitidine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/218/smpc","Zantac Syrup","GlaxoSmithKline UK","ranitidine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/225/smpc","Zantac Injection 50mg/2ml","GlaxoSmithKline UK","ranitidine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6491/smpc","Zantac 75 Tablets","Omega Pharma Ltd","ranitidine hydrochloride","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/55/smpc","Zantac 75 Relief","Omega Pharma Ltd","ranitidine hydrochloride","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/9877/smpc","Zanosar 1 g, powder for concentrate for solution for infusion","Intrapharm Laboratories Limited","streptozocin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/191/smpc","Zanidip 10 mg tablets","Recordati Pharmaceuticals Limited","lercanidipine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/193/smpc","Zanidip 20 mg tablets","Recordati Pharmaceuticals Limited","lercanidipine hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9451/smpc","Zamadol SR 50 mg Prolonged-release Hard Capsules","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9454/smpc","Zamadol SR 200 mg Prolonged-release Hard Capsules","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9453/smpc","Zamadol SR 150 mg Prolonged-release Hard Capsules","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9452/smpc","Zamadol SR 100 mg Prolonged-release Hard Capsules","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9523/smpc","Zamadol Melt 50 mg Orodispersible and Dispersible Tablets","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1625/smpc","Zamadol 50 mg/ml Injection","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9524/smpc","Zamadol 50 mg Capsules","Mylan","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2921/smpc","Zamadol 24hr 400 mg prolonged release tablets","Meda Pharmaceuticals ","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2923/smpc","Zamadol 24hr 300 mg prolonged release tablets","Meda Pharmaceuticals ","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2922/smpc","Zamadol 24hr 200 mg prolonged release tablets","Meda Pharmaceuticals ","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/116/smpc","Zamadol 24hr 150 prolonged release tablets","Meda Pharmaceuticals ","tramadol hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5098/smpc","Zalviso 15 micrograms sublingual tablets","Grunenthal Ltd","sufentanil citrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3629/smpc","Zaluron XL 50mg prolonged-release tablets","Fontus Health Ltd","quetiapine fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3628/smpc","Zaluron XL 400mg prolonged-release tablets","Fontus Health Ltd","quetiapine fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3626/smpc","Zaluron XL 300mg prolonged-release tablets","Fontus Health Ltd","quetiapine fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3625/smpc","Zaluron XL 200mg prolonged-release tablets","Fontus Health Ltd","quetiapine fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3627/smpc","Zaluron XL 150mg prolonged-release tablets","Fontus Health Ltd","quetiapine fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2971/smpc","Zaltrap 25mg/ml concentrate for solution for infusion","SANOFI","aflibercept","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4801/smpc","Zalasta 7.5 mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4800/smpc","Zalasta 5 mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4802/smpc","Zalasta 5 mg orodispersible tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4803/smpc","Zalasta 20 mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4805/smpc","Zalasta 20 mg orodispersible tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4799/smpc","Zalasta 2.5mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4797/smpc","Zalasta 15 mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4796/smpc","Zalasta 15 mg orodispersible tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4798/smpc","Zalasta 10 mg tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4804/smpc","Zalasta 10 mg orodispersible tablets","Consilient Health Ltd","olanzapine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4327/smpc","Zaditen 0.25 mg/ml, eye drops, solution.","Thea Pharmaceuticals Ltd","ketotifen fumarate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/888/smpc","Zacin 0.025% w/w Cream","Cephalon (UK) Limited","capsaicin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8949/smpc","Zacco 5mg/5ml Oral Suspension","Thame Laboratories","clobazam","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9630/smpc","Zabcid Tablets 800mg","Ennogen Pharma Ltd","cimetidine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8950/smpc","Zacco 10mg/5ml Oral Suspension","Thame Laboratories","clobazam","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9628/smpc","Zabcid Tablets 400mg","Ennogen Pharma Ltd","cimetidine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/9626/smpc","Zabcid Tablets 200mg","Ennogen Pharma Ltd","cimetidine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4929/smpc","WindSetlers","Thornton & Ross Ltd","simeticone","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/6244/smpc","Wilzin 50 mg hard capsules","Recordati Rare Diseases UK Ltd","zinc acetate dihydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6245/smpc","Wilzin 25 mg hard capsules","Recordati Rare Diseases UK Ltd","zinc acetate dihydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3706/smpc","Willfact 1000 IU Powder and solvent for solution for injection","LFB Biopharmaceuticals Limited","von willebrand factor","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2873/smpc","Wilate 500, 500 IU VWF/500 IUFVIII, powder and solvent for solution for injection","Octapharma Limited","factor VIII,von willebrand factor","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10694/smpc","Wilate 1000, 1000 IU VWF/1000 IUFVIII, powder and solvent for solution for injection","Octapharma Limited","factor VIII,von willebrand factor","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2025/smpc","Wheat Grain 10% w/v Solution for skin prick test","Allergy Therapeutics","Wheat grain","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/952/smpc","Wellvone 750mg/5ml oral suspension","GlaxoSmithKline UK","atovaquone","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4688/smpc","Welldorm Tablets 707mg","Marlborough Pharmaceuticals Ltd","cloral betaine","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4687/smpc","Welldorm Elixir","Marlborough Pharmaceuticals Ltd","chloral hydrate","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/10636/smpc","Waylivra (volanesorsen) 285 mg solution for injection in pre-filled syringe","Akcea Therapeutics UK Ltd","volanesorsen sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4627/smpc","Waxsol 0.5% w/v Ear Drops, Docusate sodium BP","Mylan","docusate sodium","P: Pharmacy"
"https://www.medicines.org.uk/emc/product/1882/smpc","Water for Injections Ph.Eur","Baxter Healthcare Ltd","water for injection","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6624/smpc","Water for Injections BP","ADVANZ Pharma","water for injection","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6271/smpc","Water for Injections BP","hameln pharmaceuticals ltd","water for injection","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1506/smpc","Warticon Solution","Phoenix Labs","podophyllotoxin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/1507/smpc","Warticon Cream","Phoenix Labs","podophyllotoxin","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5766/smpc","Warfarin Sodium 1mg/1ml Oral Suspension","Rosemont Pharmaceuticals Limited","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4444/pil","Warfarin 5 mg Tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4443/pil","Warfarin 3 mg Tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4442/pil","Warfarin 1 mg Tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/2803/smpc","Warfarin 0.5mg Tablets","ADVANZ Pharma","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3064/smpc","Warfarin 0.5mg Tablets","Ranbaxy (UK) Limited a Sun Pharmaceutical Company","warfarin sodium","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7402/smpc","Wakix 4.5 mg / 18mg film-coated tablets","Lincoln Medical Limited","pitolisant hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/649/smpc","Vancomycin 1000 mg powder for concentrate for solution for infusion","Consilient Health Ltd","vancomycin hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6407/smpc","Vancocin Powder for Solution","Flynn Pharma Ltd","vancomycin hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/223/smpc","Vancocin Matrigel Capsules 125mg","Flynn Pharma Ltd","vancomycin hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7824/smpc","Vamju 60mg modified-release tablets","ADVANZ Pharma","gliclazide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/6968/smpc","Vamju 30 mg modified-release tablets","ADVANZ Pharma","gliclazide","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8086/pil","Value Health Ibuprofen 200mg Tablets","THE BOOTS COMPANY PLC","ibuprofen","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/1590/smpc","Value Health Glycerin BP","THE BOOTS COMPANY PLC","glycerol","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/8085/pil","Value Health Diarrhoea Relief 2 mg Capsules","THE BOOTS COMPANY PLC","loperamide hydrochloride","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/4586/smpc","Value Health Cold Relief Powders Lemon","THE BOOTS COMPANY PLC","paracetamol,ascorbic acid","GSL: General Sales Licence"
"https://www.medicines.org.uk/emc/product/5467/smpc","Valtrex 500mg Tablets","GlaxoSmithKline UK","valaciclovir hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/162/smpc","Valtrex 250mg Tablets","GlaxoSmithKline UK","valaciclovir hydrochloride","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5221/smpc","Valsartan and Hydrochlorothiazide 80 mg/12.5 mg film-coated tablets","Aurobindo Pharma - Milpharm Ltd.","hydrochlorothiazide,valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5219/smpc","Valsartan and Hydrochlorothiazide 160 mg/25 mg film-coated tablets","Aurobindo Pharma - Milpharm Ltd.","hydrochlorothiazide,valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/5220/smpc","Valsartan and Hydrochlorothiazide 160 mg/12.5 mg film-coated tablets","Aurobindo Pharma - Milpharm Ltd.","hydrochlorothiazide,valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8183/smpc","Valsartan 80mg Film-coated Tablets","Mylan","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3157/smpc","Valsartan 80mg Capsules","Accord-UK Ltd","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8038/smpc","Valsartan 80 mg capsules, hard","Dexcel Pharma Ltd","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7120/smpc","Valsartan 80 mg capsules","Aurobindo Pharma - Milpharm Ltd.","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8179/smpc","Valsartan 80 mg  Capsules","Mylan","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8184/smpc","Valsartan 40mg Film-coated Tablets","Mylan","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/3156/smpc","Valsartan 40mg Capsules","Accord-UK Ltd","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/4885/pil","Valsartan 40 mg Film-Coated Tablets","Accord-UK Ltd","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/7119/smpc","Valsartan 40 mg capsules","Aurobindo Pharma - Milpharm Ltd.","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8037/smpc","Valsartan 40 mg capsules, hard","Dexcel Pharma Ltd","valsartan","POM: Prescription only medicine"
"https://www.medicines.org.uk/emc/product/8180/smpc","Valsartan 40 mg  Capsules","Mylan","valsartan","POM: Prescription only medicine"
